FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR
630012537,SAN YSIDRO ADULT DAY HEALTHCARE CENTER,ADHC,ADULT DAY HEALTH CARE,NON-LTC,0,3364 BEYER BLVD,SAN YSIDRO,92173,1322,"MATTSON, KEVIN",MLOPEZ@SYHC.ORG,(619)205-6373,(619) 662-4100,470,SAN DIEGO,09,SAN DIEGO,Y,550001235,"CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",04MAR2010,04MAR2018,03MAR2019,NONPROFIT CORP,32.5666,-117.060721,"(-117.060721,32.5666)",,3364,BEYER BLVD,37,SAN DIEGO,	073,,,
630012538,CHOICE HOME HEALTH SERVICES,HHA,HOME HEALTH AGENCY,NON-LTC,0,14101 VALLEY HEART DR.,SHERMAN OAKS,91423,4519,"OGUNNAIKE, CHIKA",CHIKA@CHOICEHMC.COM,(818) 894-4947,(818) 894-4151,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001419,"CHOICE HOME CARE, INC.",07OCT2010,07NOV2018,06NOV2019,PROFIT CORP,34.1551,-118.440501,"(-118.440501,34.1551)",406197465,14101,VALLEY HEART DR.,19,LOS ANGELES,	037,,,
630012539,LA MAESTRA COMMUNITY HEALTH CENTERS - LEMON GROVE,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,7967 BROADWAY,LEMON GROVE,91945,1809,"MARSELIAN, ZARA M",TVU@LAMAESTRA.ORG,(619) 578-2588,(619) 741-7423,470,SAN DIEGO,09,SAN DIEGO,Y,550001259,"LA MAESTRA FAMILY CLINIC, INC.",07APR2010,07APR2018,06APR2019,NONPROFIT CORP,32.74223,-117.026931,"(-117.026931,32.74223)",306374437,7967,BROADWAY,37,SAN DIEGO,	073,,,
630012541,"HOME HEALTH CONNECT, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,5924 E LOS ANGELES AVE,SIMI VALLEY,93063,4344,"BULALAHOS, ALVIN",AMGHHC@YAHOO.COM,(805) 581-1188,(805) 581-1588,660,VENTURA,05,VENTURA,Y,550001346,"HOME HEALTH CONNECT, INC.",22JUL2010,06NOV2018,05NOV2019,PROFIT CORP,34.27121,-118.675401,"(-118.675401,34.27121)",406564210,5924,E LOS ANGELES AVE,56,VENTURA,	111,,,
630012542,FAMILY HEALTH MEDICAL CENTER,RHC,PRIMARY CARE CLINIC,NON-LTC,0,1045 5TH ST,LOS BANOS,93635,4204,"PARK, SUNNY S",,,(559) 665-0275,340,MERCED,04,FRESNO,Y,,,,,,,37.06001,-120.850691,"(-120.850691,37.06001)",,1045,5TH ST,24,MERCED,	047,,,
630012543,BUENA VISTA VALLEY HOSPICE,HOSPICE,HOSPICE,NON-LTC,0,16909 PARTHENIA ST,NORTH HILLS,91343,4583,"DOCTOR, ANDREA",ADMIN@BVHOSPICE.COM,(818) 671-3494,(818) 221-3238,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001417,"VESPER HEALTHCARE, INC.",07OCT2010,30MAY2017,29MAY2019,PROFIT CORP,34.228515,-118.500616,"(-118.500616,34.228515)",406197471,16909,PARTHENIA ST,19,LOS ANGELES,	037,,,
630012546,ST. MARY HIGH DESERT HOME HEALTH,HHA,HOME HEALTH AGENCY,NON-LTC,0,17081 MAIN STREET,HESPERIA,92346,6075,"LUND, NELS",WECARE@OPHIEHOMEHEALTH.COM,(909) 984-4700,(909) 984-0400,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550001300,"ST. MARY HIGH DESERT HOME HEALTH SERVICES, LLC",04JUN2010,04JUN2018,03JUN2019,LIMITED LIABILITY COMPANY,34.419891,-117.290585,"(-117.290585,34.419891)",406364409,17081,MAIN STREET,36,SAN BERNARDINO,	071,,,
630012553,VAN BUREN DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,0,3595 VAN BUREN BLVD,RIVERSIDE,92503,0311,"JOHN, SAIJU",,(951) 977-9469,(951) 977-9466,430,RIVERSIDE,25,RIVERSIDE,Y,550001440,"MK DIALYSIS CENTER AT RIVERSIDE, INC.",20DEC2010,20DEC2017,19DEC2018,PROFIT CORP,33.91718,-117.443431,"(-117.443431,33.91718)",306334623,3595,VAN BUREN BLVD,33,RIVERSIDE,	065,,,
630012554,"BAKERSFIELD SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,NON-LTC,0,2120 19TH ST,BAKERSFIELD,93301,3709,"LEWIS, MARSHALL S",,(661) 638-0624,(661) 638-0620,140,KERN,12,BAKERSFIELD,Y,,,,,,,35.37655,-119.026691,"(-119.026691,35.37655)",,2120,19TH ST,15,KERN,	029,,,
630012555,OLYMPIA HOSPICE AND PALLIATIVE CARE,HOSPICE,HOSPICE,NON-LTC,0,146 N SAN FERNANDO BLVD,BURBANK,91502,,,SANANTONIOHOSPICEY@YAHOO.COM,(818)238-9997,(818) 238-9999,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001418,"SAN ANTONIO HOSPICE, INC.",08OCT2010,14APR2017,07NOV2018,PROFIT CORP,34.181405,-118.309383,"(-118.309383,34.181405)",406197470,146,N SAN FERNANDO BLVD,19,LOS ANGELES,	037,,,
630012558,"CIRCLE OF LIFE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,1241 S. GLENDALE AVE,GLENDALE,91205,3204,"DOYAN, TIINA L",CIRCLEOFLIFEHH@YAHOO.COM,(818) 396-3187,(818) 405-9464,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001485,"CIRCLE OF LIFE HOME HEALTH, INC.",23NOV2010,27JAN2018,26JAN2019,PROFIT CORP,34.13068,-118.252791,"(-118.252791,34.13068)",406197493,1241,S. GLENDALE AVE,19,LOS ANGELES,	037,,,
630012559,"SUPREME HOSPICE AND PALLIATIVE CARE, INC",HOSPICE,HOSPICE,NON-LTC,0,8285 WEST SUNSET BLVD,WEST HOLLYWOOD,90046,1846,"PADILLA, CRISTINA",SUPREMEHOSPICE@YAHOO.COM,(310) 438-7823,(310) 281-0070,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001505,"SUPREME HOSPICE AND PALLIATIVE CARE, INC.",08MAR2011,08MAR2017,07MAR2019,PROFIT CORP,34.09691,-118.370001,"(-118.370001,34.09691)",406197546,8285,WEST SUNSET BLVD,19,LOS ANGELES,	037,,,
630012563,CRESCENT HOME,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2423 W CRESCENT AVE,ANAHEIM,92801,5001,"ULIT, PHILLIP C",CENROSE@HOTMAIL.COM,(714)752-6530,(714) 739-4371,400,ORANGE,06,ORANGE COUNTY,Y,550001319,"C & R GUEST HOMES, INC.",29JUN2010,29JUN2018,28JUN2019,PROFIT CORP,33.83988,-117.968971,"(-117.968971,33.83988)",,2423,W CRESCENT AVE,30,ORANGE,	059,,,
630012566,"SILVER STAR HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,1007 S CENTRAL AVE,GLENDALE,91204,3942,"SANTOS, JONATHAN",,(818) 291-9438,(818) 291-9437,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001491,"SILVER STAR HOME HEALTH, INC.",08FEB2011,08FEB2018,07FEB2019,PROFIT CORP,34.13447,-118.258231,"(-118.258231,34.13447)",406197492,1007,S CENTRAL AVE,19,LOS ANGELES,	037,,,
630012567,OMNI FAMILY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1014 CALLOWAY DR,BAKERSFIELD,93312,6337,"HENEIN, M.D., NASSEF",LOATES@OMNIFAMILYHEALTH.ORG,(661) 588-5177,(661) 377-0439,140,KERN,12,BAKERSFIELD,Y,550001456,OMNI FAMILY HEALTH,21DEC2010,21DEC2017,20DEC2018,NONPROFIT CORP,35.367338,-119.111582,"(-119.111582,35.367338)",306154161,1014,CALLOWAY DR,15,KERN,	029,,,
630012569,OUR LADY OF MERCY HOME II,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,3845 S MORGANFIELD AVE,WEST COVINA,91792,3238,"SEBASTIAN, LYDIA S",LYDIARNLEARNING@YAHOO.COM,(909) 594-3604,(909) 444-5796,200,LOS ANGELES,96,LOS ANGELES EAST,Y,550001364,"MOTHER OF MERCY HOMES, INC.",16SEP2010,15MAY2018,14NOV2018,PROFIT CORP,34.00726,-117.877101,"(-117.877101,34.00726)",,3845,S MORGANFIELD AVE,19,LOS ANGELES,	037,,,
630012570,"COMMUNITY MEDICAL CENTERS, MANTECA",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,200 COTTAGE AVENUE,MANTECA,95336,4935,"NOGUERA, CHRISTINE C",MFLORES@COMMUNITYMEDICALCENTERS.ORG,(209) 373-2892,(209) 624-5800,490,SAN JOAQUIN,03,SACRAMENTO,Y,550001225,"COMMUNITY MEDICAL CENTERS, INC.",08MAR2010,08MAR2018,07MAR2019,NONPROFIT CORP,37.79956,-121.197741,"(-121.197741,37.79956)",306394101,200,COTTAGE AVENUE,39,SAN JOAQUIN,	077,,,
630012571,"PREMIER HEALTHCARE SERVICES, LLC",HHA,HOME HEALTH AGENCY,NON-LTC,0,13949 VENTURA BLVD,SHERMAN OAKS,91423,3531,"TASKER, KIM",JMALLINGER@PHS-WEST.COM,(877) 907-1255,(818) 986-9940,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001385,"PREMIER HEALTHCARE SERVICES, LLC",05SEP2010,05NOV2018,04NOV2019,LIMITED LIABILITY COMPANY,34.14945,-118.436951,"(-118.436951,34.14945)",406197436,13949,VENTURA BLVD,19,LOS ANGELES,	037,,,
630012573,EAST BAY SPECIAL SURGERY,ASC,SURGICAL CLINIC,NON-LTC,0,80 GRAND AVE,OAKLAND,94612,3791,,,,(510) 587-0650,000,ALAMEDA,02,EAST BAY,Y,,,,,,,37.811472,-122.265688,"(-122.265688,37.811472)",,80,GRAND AVE,01,ALAMEDA,	001,,,
630012575,"SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,12100 VALLEY BLVD,EL MONTE,91732,3161,"BUSHERI, SHEILA",,,(626) 575-7500,200,LOS ANGELES,96,LOS ANGELES EAST,Y,550001448,"SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",01OCT2010,01NOV2017,31OCT2018,NONPROFIT CORP,34.06093,-118.016681,"(-118.016681,34.06093)",306197169,12100,VALLEY BLVD,19,LOS ANGELES,	037,,,
630012576,"SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,8825 WHITTIER BLVD,PICO RIVERA,90660,2600,"BUSHERI, SHEILA",,,(626) 575-7500,200,LOS ANGELES,96,LOS ANGELES EAST,Y,550001363,"SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",20SEP2010,20NOV2017,19NOV2018,NONPROFIT CORP,34.00198,-118.084591,"(-118.084591,34.00198)",306197431,8825,WHITTIER BLVD,19,LOS ANGELES,	037,,,
630012577,CERRITOS SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,16543 CARMENITA RD,CERRITOS,90703,2218,,,,(562) 219-7251,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,33.88094,-118.047011,"(-118.047011,33.88094)",,16543,CARMENITA RD,19,LOS ANGELES,	037,,,
630012578,"ALICIA SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,NON-LTC,0,25211 PASEO DE ALICIA,LAGUNA HILLS,92653,4614,,FRANCINE@ALICIASURGERY.COM,(949) 900-3484,(949) 900-3498,400,ORANGE,06,ORANGE COUNTY,Y,,,,,,,33.60173,-117.689881,"(-117.689881,33.60173)",,25211,PASEO DE ALICIA,30,ORANGE,	059,,,
630012579,HEARTLAND HOSPICE SERVICES,HOSPICE,HOSPICE,NON-LTC,0,1050 NORTHGATE DR,SAN RAFAEL,94903,2566,,,,,310,MARIN,11,SANTA ROSA,N,100000738,"IN HOME HEALTH, LLC",19DEC1995,19DEC2016,18DEC2018,LIMITED LIABILITY COMPANY,38.00808,-122.543991,"(-122.543991,38.00808)",406214059,1050,NORTHGATE DR,21,MARIN,	041,,,
630012580,GROVE HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1760 BUCHANAN DR,POMONA,91767,3145,"MARCELLE, COLIN A",ALPHARESIDENTALCARE@YAHOO.COM,(909) 622-2090,(909) 629-1829,200,LOS ANGELES,96,LOS ANGELES EAST,Y,550001359,"ALPHA RESIDENTIAL, INC.",10SEP2010,10NOV2018,09NOV2019,PROFIT CORP,34.075,-117.746641,"(-117.746641,34.075)",,1760,BUCHANAN DR,19,LOS ANGELES,	037,,,
630012583,"CORONA OUTPATIENT SURGICENTER, LLC",ASC/SURGC,SURGICAL CLINIC,NON-LTC,0,1124 S MAIN ST,CORONA,92882,4449,,,(951) 272-6723,(951) 737-6402,430,RIVERSIDE,25,RIVERSIDE,Y,,,,,,,33.86932,-117.567691,"(-117.567691,33.86932)",,1124,S MAIN ST,33,RIVERSIDE,	065,,,
630012584,CENTER FOR DISCOVERY AND ADOLESCENT CHANGE IV,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,2115 LAS PALOMAS DR,LA HABRA HEIGHTS,90631,7761,"SANCHEZ, JANNELLE V",DRCRAIGH.BROWN@CENTERFORD.COM,(562) 690-9855,(562) 690-3360,400,ORANGE,98,LOS ANGELES WEST,Y,550001575,"DISCOVERY PRACTICE MANAGEMENT, INC.",14APR2011,14APR2018,13APR2019,PROFIT CORP,33.96363,-117.972591,"(-117.972591,33.96363)",206197491,2115,LAS PALOMAS DR,30,ORANGE,	059,,,
630012585,ORCHARD CREEK SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,2420 SAMARITAN DR,SAN JOSE,95124,3907,,,,(408) 369-5600,530,SANTA CLARA,07,SAN JOSE,Y,,,,,,,37.25084,-121.946051,"(-121.946051,37.25084)",,2420,SAMARITAN DR,43,SANTA CLARA,	085,,,
630012588,"ANGELCARE HOME HEALTH PROVIDERS, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,710 RIMPAU AVE,CORONA,92879,5721,"SANTOS JR., BERNARD M",ANGELCAREHHPI@YAHOO.COM,(951) 738-8585,(951) 738-8282,430,RIVERSIDE,25,RIVERSIDE,Y,550001850,"ANGELCARE HOME HEALTH PROVIDERS, INC.",21FEB2012,21FEB2018,20FEB2019,PROFIT CORP,33.87377,-117.553071,"(-117.553071,33.87377)",406334646,710,RIMPAU AVE,33,RIVERSIDE,	065,,,
630012589,"CENTRO MEDICO, ESCONDIDO",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1121 E WASHINGTON AVE,ESCONDIDO,92025,2214,"MALDONADO, SONIA A",SMALDONADO@BORREGOMEDICAL.ORG,(760) 871-3534,(760) 871-0606,470,SAN DIEGO,08,SAN DIEGO,Y,550001260,BORREGO COMMUNITY HEALTH FOUNDATION,14APR2010,14APR2018,13APR2019,NONPROFIT CORP,33.132318,-117.069252,"(-117.069252,33.132318)",306374448,1121,E WASHINGTON AVE,37,SAN DIEGO,	073,,,
630012590,"AAA COMPREHENSIVE HEALTHCARE, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,7451 LANKERSHIM BLVD,NORTH HOLLYWOOD,91605,2803,"NSHANYAN, ANNA",AAACHC800@GMAIL.COM,(818) 765-5402,(818) 503-9800,200,LOS ANGELES,96,LOS ANGELES EAST,Y,550001275,"AAA COMPREHENSIVE HEALTHCARE, INC.",30APR2010,30APR2018,29APR2019,NONPROFIT CORP,34.206122,-118.387817,"(-118.387817,34.206122)",306197781,7451,LANKERSHIM BLVD,19,LOS ANGELES,	037,,,
630012591,HEALTH PLUS HOME HEALTH CARE INC,HHA,HOME HEALTH AGENCY,NON-LTC,0,2251 SAN DIEGO AVE,SAN DIEGO,92110,3003,"TREBON, SUSAN G",HEALTHPLUS1HCC@GMAIL.COM,(619) 276-2772,(619) 223-2779,470,SAN DIEGO,08,SAN DIEGO,Y,550001415,"HEALTH PLUS HOME HEALTH CARE, INC.",03NOV2010,03NOV2017,02NOV2018,PROFIT CORP,32.74859,-117.192371,"(-117.192371,32.74859)",406374443,2251,SAN DIEGO AVE,37,SAN DIEGO,	073,,,
630012592,ASSISTED HOME HOSPICE,HOSPICE,HOSPICE,NON-LTC,0,302 N MILPAS ST,SANTA BARBARA,93103,3204,,,,(805) 722-1181,520,SANTA BARBARA,05,VENTURA,N,070000583,ASSISTED HOME CARE INC,29OCT1999,29NOV2017,28NOV2019,PROFIT CORP,34.42479,-119.682691,"(-119.682691,34.42479)",406424081,302,N MILPAS ST,42,SANTA BARBARA,	083,,,
630012596,CAREMERIDIAN - GARDEN GROVE,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,15,12461 SPRINGDALE ST,GARDEN GROVE,92845,2240,"PITTS, GERALDINE",,(714)933-7565,(714) 933-7560,400,ORANGE,06,ORANGE COUNTY,Y,550001247,"CAREMERIDIAN, LLC",10FEB2010,10FEB2018,09FEB2019,LIMITED LIABILITY COMPANY,33.78147,-118.020361,"(-118.020361,33.78147)",206304456,12461,SPRINGDALE ST,30,ORANGE,	059,,,
630012599,"TRUE CARE HOSPICE, INC.",HOSPICE,HOSPICE,NON-LTC,0,7355 TOPANGA CANYON BLVD,CANOGA PARK,91303,1256,"FAYFEL, TALI F",,(818) 762-7117,(818) 762-7171,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001492,"TRUE CARE HOSPICE, INC.",18JAN2011,18JAN2017,17JAN2019,PROFIT CORP,34.20438,-118.606291,"(-118.606291,34.20438)",406197549,7355,TOPANGA CANYON BLVD,19,LOS ANGELES,	037,,,
630012600,"MID VALLEY HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,7220 WOODMAN AVE,VAN NUYS,91405,2668,"TAROIAN, CLODIYA S",,(818) 781-3176,(818) 781-3175,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001583,"MID VALLEY HOME HEALTH CARE, INC.",09MAY2011,09MAY2018,08MAY2019,PROFIT CORP,34.20197,-118.430851,"(-118.430851,34.20197)",406197525,7220,WOODMAN AVE,19,LOS ANGELES,	037,,,
630012604,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,725 WELCH RD,PALO ALTO,94304,1601,,,,,530,SANTA CLARA,07,SAN JOSE,Y,,,,,,,37.43622,-122.175211,"(-122.175211,37.43622)",,725,WELCH RD,43,SANTA CLARA,	085,,,
630012605,RADY CHILDREN'S HOSPITAL-SAN DIEGO,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,3020 CHILDRENS WAY,SAN DIEGO,92123,4223,,,,,470,SAN DIEGO,08,SAN DIEGO,Y,,,,,,,32.7981,-117.151331,"(-117.151331,32.7981)",,3020,CHILDRENS WAY,37,SAN DIEGO,	073,,,
630012606,CALIFORNIA PACIFIC MEDICAL CENTER,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,2333 BUCHANAN ST,SAN FRANCISCO,94115,1925,,,,,480,SAN FRANCISCO,22,SAN FRANCISCO,Y,,,,,,,37.79117,-122.431121,"(-122.431121,37.79117)",,2333,BUCHANAN ST,38,SAN FRANCISCO,	075,,,
630012608,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,2315 STOCKTON BLVD,SACRAMENTO,95817,2201,,,,,440,SACRAMENTO,03,SACRAMENTO,N,030000086,UNIVERSITY OF CALIFORNIA BOARD OF REGENTS,26AUG1953,24MAY2018,07APR2019,UC REGENT,38.55429,-121.455181,"(-121.455181,38.55429)",,2315,STOCKTON BLVD,34,SACRAMENTO,	067,,,
630012609,"SUTTER MEDICAL CENTER, SACRAMENTO",TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,2825 CAPITOL AVENUE,SACRAMENTO,95816,,,,,,440,SACRAMENTO,03,SACRAMENTO,N,030000102,SUTTER VALLEY HOSPITALS,01JAN1946,31MAY2018,30MAY2019,NONPROFIT CORP,38.570284,-121.469658,"(-121.469658,38.570284)",,2825,CAPITOL AVENUE,34,SACRAMENTO,	067,,,
630012611,CHILDREN'S HOSPITAL OF LOS ANGELES,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,4650 W SUNSET BLVD,LOS ANGELES,90027,6062,,,,,200,LOS ANGELES,93,LOS ANGELES EAST,Y,,,,,,,34.09751,-118.291051,"(-118.291051,34.09751)",,4650,W SUNSET BLVD,19,LOS ANGELES,	037,,,
630012612,UNIVERSITY OF CALIFORNIA SAN DIEGO,TRANS,UNLICENSED/OTHER/MISSING,UNLICENSED/OTHER,0,200 W ARBOR DR,SAN DIEGO,92103,1911,,,,,470,SAN DIEGO,09,SAN DIEGO,Y,,,,,,,32.75419,-117.165931,"(-117.165931,32.75419)",,200,W ARBOR DR,37,SAN DIEGO,	073,,,
630012614,HORIZON HEALTH CARE SYSTEMS INC,HHA,HOME HEALTH AGENCY,NON-LTC,0,2488 TAPO ST,SIMI VALLEY,93063,2492,"GALVEZ, NOEMI B",HORIZONCARE@ATT.NET,(805) 527-2163,(805) 527-2139,660,VENTURA,05,VENTURA,Y,550001387,HORIZON HEALTH CARE SYSTEMS INC,30AUG2010,30NOV2017,29NOV2018,PROFIT CORP,34.28035,-118.708551,"(-118.708551,34.28035)",406564212,2488,TAPO ST,56,VENTURA,	111,,,
630012615,HYGIEIA HOSPICE,HOSPICE,HOSPICE,NON-LTC,0,17100 PIONEER BLVD.,ARTESIA,90701,,"ZALOPANY, DAVID",DZALOPANY@HHHI.NET,(562)924-1515,(562)924-1555,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001429,"PRUDENTIAL HOSPICE CARE, INC.",29OCT2010,29NOV2018,28NOV2020,PROFIT CORP,33.875273,-118.082214,"(-118.082214,33.875273)",406197473,17100,PIONEER BLVD.,19,LOS ANGELES,	037,,,
630012616,ST. JOSEPH HEALTH HOSPICE SERVICES,HOSPICE,HOSPICE,NON-LTC,0,205 EAST ST,HEALDSBURG,95448,4434,,,,(707) 431-1135,590,SONOMA,11,SANTA ROSA,N,100000735,ST. JOSEPH HOME CARE NETWORK,26OCT1995,15FEB2018,14FEB2020,NONPROFIT CORP,38.608944,-122.867802,"(-122.867802,38.608944)",406494109,205,EAST ST,49,SONOMA,	097,,,
630012617,REASONS RESIDENCE,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,453 S GRAND AVE,PASADENA,91105,1647,"MINNICK, MARGARET (PEGGY)",PEGGY.MINNICK@UHSINC.COM,(626) 286-2489,(626) 286-1191,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001326,"BHC ALHAMBRA HOSPITAL, INC.",02JUL2010,02NOV2018,01NOV2019,PROFIT CORP,34.13804,-118.162441,"(-118.162441,34.13804)",206197429,453,S GRAND AVE,63,PASADENA,	037,,,
630012618,"LA CASA ADULT DAY HEALTH CENTER, INC.",ADHC,ADULT DAY HEALTH CARE,NON-LTC,0,909 BLANCO CIR,SALINAS,93901,4401,"ABBOTT, LOLEEN",MARIA@LACASACENTER.COM,(831) 676-0189,(831) 222-6122,370,MONTEREY,07,SAN JOSE,Y,550001526,"LA CASA ADULT DAY HEALTH CENTER, INC.",30MAR2011,04SEP2018,03SEP2019,PROFIT CORP,36.65371,-121.639091,"(-121.639091,36.65371)",,909,BLANCO CIR,27,MONTEREY,	053,,,
630012619,"PLEASANT HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,1516 N SAN FERNANDO BLVD,BURBANK,91504,4120,"BARSEGYAN, ANNA",PLEASANTHOMEHEALTHCARE@YAHOO.COM,(818) 688-8094,(818) 601-1380,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001521,"PLEASANT HOME HEALTH CARE, INC.",04MAR2011,04MAR2018,03MAR2019,PROFIT CORP,34.19131,-118.322581,"(-118.322581,34.19131)",406197530,1516,N SAN FERNANDO BLVD,19,LOS ANGELES,	037,,,
630012621,"FAITH & HOPE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,425 S. VICTORY BLVD,BURBANK,91502,2394,"MARDIROSSIAN, SOSIE",INESA@FAITHANDHOPEHOSPICE.COM,(818) 333-1563,(818) 559-1460,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001460,"FAITH & HOPE HOME HEALTH, INC.",12NOV2010,13FEB2018,11NOV2018,PROFIT CORP,34.169953,-118.314152,"(-118.314152,34.169953)",406197505,425,S. VICTORY BLVD,19,LOS ANGELES,	037,,,
630012622,ALLIANCE MEDICAL CENTER - WINDSOR,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,8465 OLD REDWOOD HWY,WINDSOR,95492,8073,,AMC@ALLIANCEMED.ORG,(707)431-1427,(707)687-2499,590,SONOMA,11,SANTA ROSA,Y,550001284,ALLIANCE MEDICAL CENTER,28APR2010,28APR2018,27APR2019,NONPROFIT CORP,38.54255,-122.800711,"(-122.800711,38.54255)",306494115,8465,OLD REDWOOD HWY,49,SONOMA,	097,,,
630012623,GRACIOUS HOSPICE LLC,HOSPICE,HOSPICE,NON-LTC,0,434 S EUCLID STREET,ANAHEIM,92802,,"RUAN, ROMEO E",CEO@GRACIOUSHOSPICE.COM,(714)635-4591,(714)927-4848,400,ORANGE,06,ORANGE COUNTY,Y,550001643,GRACIOUS HOSPICE LLC,18MAY2011,18MAY2017,17MAY2019,LIMITED LIABILITY COMPANY,33.82638,-117.941091,"(-117.941091,33.82638)",406304531,434,S EUCLID STREET,30,ORANGE,	059,,,
630012624,"FAMILY HOSPICE CARE, INC.",HOSPICE,HOSPICE,NON-LTC,0,255 E RINCON ST,CORONA,92879,1330,"CARPIO, MAUDY",,(951) 656-0444,(951) 231-2186,430,RIVERSIDE,25,RIVERSIDE,Y,550001687,"FAMILY HOSPICE CARE, INC.",28SEP2011,28NOV2017,27NOV2019,PROFIT CORP,33.88688,-117.561921,"(-117.561921,33.88688)",406334669,255,E RINCON ST,33,RIVERSIDE,	065,,,
630012625,OKORONKWO MEDICAL CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,10500 MACARTHUR BLVD,OAKLAND,94605,5248,"IBEABUCHI, DAVID C",,(510) 569-7329,(510) 569-7326,000,ALAMEDA,02,EAST BAY,Y,550001373,"OKORONKWO MEDICAL CORP. OF ALAMEDA COUNTY, INC.",14SEP2010,14NOV2018,13NOV2019,NONPROFIT CORP,37.74341,-122.152531,"(-122.152531,37.74341)",306014276,10500,MACARTHUR BLVD,01,ALAMEDA,	001,,,
