id,account,video,play_date,play_duration
6105,791,38982,2019-08-20,8193
6106,790,6257,2018-12-23,6648
6107,485,28102,2019-01-27,2735
6108,54,44325,2019-01-24,7412
6109,777,52076,2019-01-07,8953
6110,178,26300,2019-01-18,1849
6111,517,44866,2018-10-05,2705
6112,762,52125,2018-09-13,292
6113,453,27735,2019-07-22,810
6114,120,39327,2019-06-16,7481
6115,275,39342,2018-11-16,3228
6116,789,39281,2018-09-05,8552
6117,567,32468,2019-02-12,7364
6118,314,51717,2019-02-23,226
6119,856,33161,2019-08-31,5142
6120,15,57761,2019-04-11,3736
6121,193,25059,2019-05-27,6485
6122,544,28823,2019-07-31,3838
6123,358,58736,2019-01-15,3683
6124,625,48759,2019-04-18,5012
6125,470,64822,2019-01-06,8684
6126,108,26551,2019-05-03,8745
6127,881,63652,2019-04-04,6768
6128,360,42233,2019-03-14,9751
6129,30,14662,2019-03-12,2061
6130,132,24987,2019-07-20,10797
6131,688,17853,2018-09-19,7484
6132,815,13753,2018-11-28,9370
6133,109,3720,2019-04-26,607
6134,717,41255,2019-01-02,8404
6135,450,33615,2018-12-01,7253
6136,331,64431,2018-11-11,10792
6137,686,3051,2018-09-29,10524
6138,449,25037,2018-09-24,10614
6139,436,27897,2018-11-25,221
6140,281,2633,2019-04-25,3719
6141,427,8725,2019-04-12,1935
6142,898,29375,2019-03-23,10070
6143,170,29327,2018-12-14,32
6144,689,6730,2018-09-11,8224
6145,483,22491,2019-04-12,6335
6146,5,46140,2019-06-11,3492
6147,377,21197,2019-02-23,2512
6148,865,23368,2019-03-04,2525
6149,92,18279,2019-04-16,5921
6150,607,28891,2019-06-18,2506
6151,778,20325,2019-03-24,1373
6152,775,26058,2018-12-29,1645
6153,319,47129,2019-03-02,4657
6154,739,53421,2019-08-11,5631
6155,678,19929,2018-10-04,9518
6156,642,50556,2019-01-27,10562
6157,493,23218,2019-05-04,6496
6158,493,59808,2019-06-27,8886
6159,698,35419,2019-06-27,10176
6160,623,42019,2019-07-27,5360
6161,441,38624,2019-07-25,1002
6162,363,64155,2019-02-06,8158
6163,888,10853,2018-10-16,8823
6164,463,36261,2019-08-22,8819
6165,144,10837,2019-01-10,5440
6166,108,39034,2019-04-19,6138
6167,472,13341,2019-05-20,4527
6168,838,60904,2018-12-22,582
6169,354,16008,2019-03-29,7549
6170,3,44299,2019-06-18,5405
6171,568,1392,2018-10-30,6677
6172,315,32847,2019-01-16,6750
6173,782,36665,2018-10-28,2716
6174,98,45836,2019-04-10,8069
6175,851,62245,2019-09-04,7464
6176,725,1730,2018-11-16,4022
6177,303,2232,2018-09-15,1224
6178,115,30905,2019-02-19,803
6179,791,55120,2018-10-11,7064
6180,558,10079,2019-04-01,7761
6181,348,16433,2019-02-27,4489
6182,786,50559,2018-11-06,6235
6183,364,7553,2019-01-22,8173
6184,511,6328,2019-04-01,6546
6185,402,13225,2019-02-16,3711
6186,824,19537,2019-01-06,1073
6187,810,26395,2018-12-22,4306
6188,348,3235,2018-12-29,9144
6189,797,33815,2018-10-10,5999
6190,47,3870,2018-10-10,9188
6191,262,53625,2019-05-14,139
6192,767,29282,2019-02-19,1424
6193,898,20042,2019-08-21,1334
6194,826,31230,2018-12-29,10125
6195,102,43118,2019-05-27,10031
6196,282,42491,2018-12-08,847
6197,887,37397,2018-10-23,4929
6198,76,4904,2019-07-08,7991
6199,130,27049,2018-10-20,10352
6200,190,57738,2019-04-07,8978
6201,813,41545,2019-03-09,8896
6202,149,57480,2019-02-03,744
6203,566,64116,2018-11-14,8777
6204,217,52065,2019-05-03,10147
6205,212,43831,2018-12-14,6323
6206,428,15936,2019-03-13,9806
6207,866,15039,2019-02-28,7513
6208,86,20978,2019-01-30,2311
6209,788,56554,2018-10-13,3709
6210,49,184,2019-08-24,6465
6211,261,59905,2019-02-23,2606
6212,75,797,2019-05-12,2307
6213,70,14047,2019-04-30,1652
6214,333,49826,2019-08-19,5268
6215,477,44072,2019-06-10,8770
6216,489,21890,2018-09-25,759
6217,478,56569,2018-12-26,486
6218,419,60539,2019-04-15,4732
6219,528,40179,2019-04-01,2816
6220,192,40908,2018-11-30,4088
6221,163,31093,2019-08-10,9336
6222,240,5715,2018-10-08,6268
6223,238,25437,2019-06-28,10155
6224,343,40634,2018-12-28,2114
6225,581,47611,2018-11-23,8578
6226,602,13180,2018-09-30,4426
6227,330,14271,2018-11-04,3806
6228,700,51677,2019-03-31,10622
6229,787,42717,2018-09-12,1572
6230,606,63082,2019-08-14,1596
6231,513,37918,2019-08-11,9430
6232,539,39812,2019-08-03,2367
6233,574,663,2019-07-16,9128
6234,376,51537,2019-02-02,3056
6235,202,42577,2019-07-01,4548
6236,700,56534,2019-03-28,8276
6237,694,40261,2018-10-26,78
6238,818,39606,2019-04-20,7758
6239,423,46445,2019-07-28,3753
6240,405,44396,2019-08-18,1159
6241,95,51905,2019-06-20,2203
6242,333,49994,2019-08-31,2751
6243,119,35714,2019-01-17,5884
6244,655,38989,2018-09-13,441
6245,138,64942,2019-06-20,4832
6246,187,10311,2018-12-30,855
6247,93,55977,2018-12-17,6309
6248,119,52459,2019-05-09,443
6249,17,25532,2019-03-02,7463
6250,68,58750,2019-08-29,3634
6251,846,35689,2019-06-19,6160
6252,393,10559,2019-03-23,1031
6253,817,54688,2019-04-18,9063
6254,751,853,2018-11-15,10537
6255,102,50287,2018-12-12,9248
6256,249,61790,2019-08-04,6316
6257,661,33777,2018-12-21,9085
6258,624,18530,2019-09-03,4224
6259,728,55675,2019-02-01,2270
6260,394,48408,2019-08-01,9955
6261,718,14511,2018-11-23,3915
6262,18,51185,2019-08-15,7172
6263,318,38306,2019-06-06,3886
6264,367,2566,2019-08-13,7530
6265,555,44603,2019-04-03,416
6266,334,53477,2018-11-08,3900
6267,419,17676,2018-12-18,1193
6268,464,46045,2018-09-12,7824
6269,73,11528,2019-06-17,7269
6270,472,5622,2019-01-10,6637
6271,251,6664,2018-09-22,6036
6272,830,20701,2019-01-16,910
6273,568,58714,2019-08-12,5023
6274,879,13856,2019-05-17,5069
6275,268,62367,2018-11-09,47
6276,483,39697,2019-05-30,3743
6277,217,44493,2018-12-22,3968
6278,593,60871,2019-02-05,3141
6279,573,18292,2018-09-23,4077
6280,232,32322,2019-06-17,2278
6281,739,51647,2018-11-29,8348
6282,206,64974,2018-12-25,998
6283,248,56427,2019-07-06,2311
6284,137,15088,2019-04-07,8703
6285,101,9884,2019-04-24,5131
6286,77,37523,2019-02-08,625
6287,552,52486,2018-10-24,8928
6288,430,29281,2018-09-26,3401
6289,679,24865,2019-04-03,8771
6290,481,8449,2019-05-10,4730
6291,797,20198,2019-07-27,8261
6292,436,16727,2019-04-29,4454
6293,2,16492,2018-12-12,433
6294,193,64705,2019-04-19,3663
6295,79,33699,2018-11-16,9033
6296,397,64605,2019-01-19,673
6297,293,6936,2019-05-06,9006
6298,495,16193,2019-05-04,8985
6299,348,64826,2019-07-30,3159
6300,842,62152,2019-07-22,4807
6301,200,11530,2019-08-22,8106
6302,208,34658,2019-08-12,9037
6303,775,58043,2018-10-01,1504
6304,712,31886,2019-05-26,4643
6305,157,60100,2019-02-26,3594
6306,421,4047,2019-05-31,9205
6307,217,41082,2019-02-08,1371
6308,2,22288,2019-06-19,6674
6309,544,62179,2018-10-07,4262
6310,550,63366,2019-07-20,9684
6311,100,8422,2019-03-20,8062
6312,737,6469,2019-04-25,668
6313,547,23117,2019-01-06,7352
6314,609,34921,2018-11-08,5792
6315,145,7126,2019-04-24,441
6316,145,17566,2019-01-10,9796
6317,561,8064,2019-09-02,10185
6318,843,39320,2018-10-17,4990
6319,317,54759,2018-10-17,4248
6320,372,39751,2019-05-16,8750
6321,214,12412,2019-06-22,737
6322,433,6912,2019-02-05,7888
6323,694,56374,2019-03-01,5723
6324,674,64306,2019-07-04,169
6325,553,22011,2019-01-18,9669
6326,357,32583,2019-04-18,10353
6327,540,61837,2019-08-13,9154
6328,409,20438,2018-12-23,3857
6329,866,3623,2019-08-10,4372
6330,176,56201,2019-03-06,3098
6331,714,12509,2019-03-22,10381
6332,392,63636,2019-04-03,9493
6333,655,24363,2019-03-31,5945
6334,5,6611,2018-12-10,5536
6335,662,53419,2019-07-31,1386
6336,395,6696,2019-05-08,2366
6337,462,18053,2019-06-20,8085
6338,370,45847,2019-03-12,8550
6339,797,54170,2019-06-10,6379
6340,687,12786,2019-05-02,2543
6341,187,16359,2019-05-04,4047
6342,264,22775,2018-11-05,6741
6343,839,26382,2018-09-28,4385
6344,686,31959,2018-10-09,5234
6345,724,2319,2019-08-17,7680
6346,820,58035,2018-09-23,9774
6347,782,63784,2018-12-22,9464
6348,40,54487,2018-11-24,5440
6349,159,38640,2019-08-21,5330
6350,427,29016,2019-02-13,5432
6351,79,542,2018-10-13,4311
6352,652,18127,2019-09-01,3684
6353,687,41196,2019-05-27,9305
6354,388,61667,2018-12-07,3882
6355,383,36950,2019-07-25,10547
6356,490,35359,2018-09-16,4028
6357,272,20350,2018-12-20,1669
6358,434,38105,2019-06-30,10583
6359,248,40054,2019-06-03,8687
6360,317,10845,2019-06-08,4710
6361,831,28114,2019-01-27,4120
6362,545,34268,2019-02-02,4824
6363,869,47271,2019-05-22,7127
6364,861,8769,2019-08-22,10567
6365,662,50795,2019-08-23,2413
6366,523,43418,2018-12-16,7867
6367,900,59050,2018-10-07,3355
6368,687,19194,2019-08-13,134
6369,496,395,2019-02-25,349
6370,443,35209,2019-08-31,2142
6371,463,24775,2019-02-17,7089
6372,867,36602,2019-08-08,5503
6373,83,56072,2019-04-20,6384
6374,81,60823,2019-01-03,8525
6375,548,18975,2018-09-21,3286
6376,267,41466,2019-03-08,537
6377,442,58449,2019-07-02,6998
6378,654,914,2019-02-08,8269
6379,327,60053,2018-12-30,2765
6380,38,19624,2019-07-03,6379
6381,459,45013,2018-09-19,10406
6382,837,9943,2019-07-13,7069
6383,254,44688,2019-06-23,9651
6384,185,12653,2019-06-07,9514
6385,497,9088,2019-03-30,6005
6386,693,497,2018-12-12,9855
6387,582,53418,2019-01-10,7485
6388,877,22991,2019-06-19,4089
6389,780,63443,2018-12-17,7479
6390,190,54980,2019-03-31,6119
6391,854,25517,2019-07-29,7032
6392,332,42732,2019-04-13,4226
6393,738,173,2018-11-10,7470
6394,65,7719,2019-01-14,9187
6395,804,18172,2018-09-20,920
6396,585,55808,2018-11-20,1299
6397,697,36147,2019-06-28,6835
6398,489,20088,2018-09-22,545
6399,201,23890,2019-05-24,1174
6400,659,3918,2018-11-12,10355
6401,168,536,2018-12-31,3069
6402,274,59296,2019-02-09,4045
6403,407,60405,2019-02-05,8521
6404,685,10261,2019-05-02,4217
6405,324,25413,2019-06-21,8278
6406,890,36582,2018-11-28,8180
6407,519,47355,2018-12-20,10384
6408,655,51001,2018-09-19,9936
6409,78,55614,2019-01-02,3780
6410,379,54036,2018-11-16,5339
6411,499,23961,2019-08-13,5249
6412,201,45923,2019-06-18,9344
6413,417,52778,2019-07-07,1887
6414,634,23571,2019-02-02,8299
6415,413,48053,2018-09-28,5216
6416,475,6941,2019-04-22,7062
6417,723,38345,2018-09-18,3310
6418,709,64948,2019-02-09,1096
6419,215,16179,2019-07-01,9447
6420,91,12458,2018-12-22,4527
6421,839,42019,2018-11-03,7245
6422,142,9362,2018-09-06,7999
6423,276,54670,2019-05-05,658
6424,296,8469,2019-08-30,9805
6425,180,37816,2019-06-19,8499
6426,826,5248,2018-10-01,1815
6427,432,57033,2018-11-27,3607
6428,348,31611,2019-07-14,5372
6429,59,36361,2018-10-31,6333
6430,620,380,2019-08-06,3596
6431,708,57629,2018-09-11,5766
6432,261,38069,2018-12-11,4107
6433,818,38349,2019-08-29,9101
6434,848,55293,2019-06-25,7664
6435,492,3909,2019-04-02,106
6436,824,15911,2019-09-02,2104
6437,786,35257,2018-10-25,2923
6438,61,19258,2019-04-06,7585
6439,805,51086,2018-11-14,724
6440,154,34929,2019-07-16,1176
6441,573,19525,2019-05-25,4237
6442,36,21740,2018-12-12,49
6443,264,8404,2018-09-23,8354
6444,852,28654,2019-08-23,7044
6445,626,62805,2018-10-28,7706
6446,887,33854,2019-06-19,6604
6447,422,20331,2018-12-23,2190
6448,340,12429,2019-01-15,6546
6449,725,62198,2019-08-15,2341
6450,540,51745,2018-09-22,3614
6451,402,17309,2019-06-13,3442
6452,100,26854,2019-02-07,3834
6453,764,40171,2019-06-14,10263
6454,288,24448,2018-12-06,7288
6455,694,26143,2018-09-30,9661
6456,861,16533,2018-10-19,4140
6457,197,346,2019-08-15,9809
6458,213,16926,2019-03-23,9245
6459,117,48823,2018-09-19,3075
6460,507,26290,2019-02-10,856
6461,427,39035,2018-12-21,2599
6462,415,43409,2019-01-30,9482
6463,382,14136,2019-06-05,6292
6464,232,5267,2019-03-07,1750
6465,603,33468,2019-02-10,4966
6466,612,7320,2019-07-13,7170
6467,254,25586,2018-09-18,9077
6468,128,46349,2019-03-11,8348
6469,815,28035,2019-02-25,9683
6470,50,34422,2018-10-30,4095
6471,794,50908,2019-02-03,7146
6472,312,7464,2019-02-24,6556
6473,34,55865,2019-08-15,4091
6474,715,30906,2018-11-29,6715
6475,583,52753,2019-07-20,7121
6476,183,118,2019-02-17,7243
6477,722,60938,2019-05-05,6251
6478,898,61953,2018-12-29,9033
6479,840,24293,2018-12-03,1495
6480,435,16779,2019-04-03,5779
6481,704,12542,2019-08-10,2754
6482,791,4297,2019-02-17,1108
6483,114,32988,2018-12-27,5885
6484,659,9625,2018-09-07,6624
6485,518,40632,2019-03-23,5852
6486,799,40482,2018-11-20,6531
6487,752,54099,2018-12-06,6993
6488,489,26880,2019-04-28,7152
6489,472,24812,2019-02-03,5555
6490,391,47147,2019-01-18,2419
6491,633,62173,2019-04-02,4622
6492,627,37676,2019-06-14,1909
6493,468,45698,2018-09-09,9424
6494,499,53992,2018-11-21,9259
6495,666,10552,2018-12-28,5776
6496,334,15616,2019-07-08,7960
6497,688,19039,2019-09-02,5614
6498,552,37448,2019-05-20,2478
6499,90,48646,2019-01-30,10482
6500,660,7588,2019-08-21,9193
6501,274,8118,2018-11-20,2129
6502,326,28784,2019-08-10,9133
6503,444,18759,2019-06-22,7351
6504,366,60861,2019-05-14,8863
6505,673,38968,2018-10-13,731
6506,157,42461,2019-08-19,1164
6507,694,34446,2019-03-14,4835
6508,98,13664,2018-12-31,182
6509,118,58696,2018-10-25,4049
6510,486,765,2018-09-30,8912
6511,528,13612,2018-09-30,5082
6512,807,9997,2019-03-11,931
6513,47,22129,2018-11-01,10618
6514,556,29943,2019-05-17,8351
6515,882,52210,2018-11-19,3045
6516,615,22762,2019-06-03,9800
6517,65,33382,2018-12-11,3969
6518,414,60342,2019-04-29,4704
6519,555,8338,2019-07-28,862
6520,792,11146,2019-04-16,8850
6521,129,42878,2019-04-29,1196
6522,6,24748,2018-12-25,8966
6523,383,22232,2019-06-19,10591
6524,199,28655,2018-10-24,4566
6525,542,42228,2019-03-16,8107
6526,1,47830,2019-01-25,2875
6527,429,8316,2019-01-17,3745
6528,763,19684,2019-03-09,412
6529,197,43608,2019-06-24,9983
6530,776,8589,2019-01-21,7669
6531,708,61431,2018-10-23,469
6532,800,48247,2018-09-28,6480
6533,872,46770,2019-05-13,5038
6534,891,55118,2019-04-24,618
6535,479,53245,2019-02-08,1137
6536,143,19427,2019-07-26,9479
6537,377,42212,2018-11-25,2560
6538,533,24726,2019-01-11,1927
6539,355,61247,2019-05-05,519
6540,658,49373,2019-08-16,6704
6541,373,2956,2019-07-30,10351
6542,231,40875,2019-01-18,10705
6543,809,51135,2018-11-05,5794
6544,185,25308,2018-10-06,1580
6545,802,11538,2019-07-21,10651
6546,674,44518,2018-12-04,7262
6547,72,46436,2019-08-14,1978
6548,289,23946,2019-06-17,6505
6549,104,50572,2019-01-17,477
6550,403,24822,2018-12-14,6422
6551,332,7807,2019-07-01,9902
6552,870,54299,2018-12-09,10589
6553,49,58625,2019-09-01,9095
6554,292,58639,2019-04-02,7526
6555,339,48403,2018-12-26,9104
6556,271,18358,2019-07-09,1378
6557,76,28749,2019-01-31,10066
6558,269,46984,2019-05-24,10597
6559,401,60602,2019-07-22,4943
6560,646,47415,2019-05-31,3673
6561,629,31312,2018-11-16,254
6562,404,10338,2019-05-26,4868
6563,227,31802,2019-03-18,10384
6564,878,1527,2018-09-10,3311
6565,552,15217,2019-08-13,655
6566,195,49599,2019-01-11,8281
6567,666,61129,2018-09-19,7653
6568,639,26866,2018-10-23,6010
6569,715,43513,2019-05-22,9288
6570,555,43509,2019-08-27,6600
6571,799,4757,2019-07-14,6437
6572,753,35635,2019-03-04,10319
6573,877,62917,2019-03-07,3031
6574,729,18662,2018-12-02,1593
6575,546,12710,2018-10-24,2800
6576,535,1046,2018-11-14,7809
6577,281,46867,2019-07-26,3613
6578,242,25774,2019-04-26,7932
6579,624,54557,2019-04-22,4826
6580,198,9541,2019-08-12,10376
6581,196,51543,2019-01-26,1395
6582,58,46394,2019-02-10,484
6583,363,55513,2019-07-28,1378
6584,41,42944,2019-03-11,7662
6585,230,6810,2019-04-28,2761
6586,873,44247,2019-07-18,6510
6587,128,64384,2018-11-04,285
6588,43,2920,2019-01-23,10683
6589,736,62934,2019-07-10,7975
6590,122,24881,2019-03-14,4383
6591,879,35946,2019-06-25,9915
6592,643,47576,2019-03-31,7865
6593,367,8257,2019-04-10,3664
6594,225,62899,2019-04-30,2471
6595,97,49309,2018-11-22,4685
6596,570,55204,2019-06-05,3407
6597,801,63493,2019-03-19,5675
6598,62,59690,2019-07-24,10381
6599,593,44712,2019-03-12,2045
6600,370,11966,2019-02-20,3343
6601,459,27405,2019-07-04,7426
6602,223,62599,2019-06-14,8977
6603,609,22834,2019-02-12,10309
6604,783,46494,2018-09-12,5002
6605,664,27672,2018-09-25,9065
6606,86,11714,2019-06-27,1514
6607,153,43068,2019-02-11,9702
6608,114,54560,2019-03-24,35
6609,819,20080,2018-09-07,5843
6610,490,48633,2018-10-20,2777
6611,585,1423,2019-01-16,7137
6612,538,56135,2018-11-02,10169
6613,665,8041,2018-10-01,130
6614,26,64255,2019-04-27,401
6615,365,23008,2019-05-21,2648
6616,304,34254,2019-04-10,5919
6617,477,25492,2019-01-31,10233
6618,837,23936,2019-04-18,333
6619,853,48454,2019-02-25,10698
6620,229,46948,2019-05-23,9995
6621,839,54707,2019-01-24,995
6622,431,26858,2018-12-29,3906
6623,788,50004,2018-11-18,6776
6624,60,3605,2019-08-19,10216
6625,645,5444,2019-03-23,4127
6626,435,23980,2019-01-17,7053
6627,426,57411,2019-07-02,9927
6628,61,28772,2019-03-27,651
6629,188,6942,2019-04-13,9608
6630,506,18873,2018-09-17,8432
6631,718,5466,2018-09-16,850
6632,435,11734,2019-02-20,4269
6633,295,63937,2019-02-10,2246
6634,694,24951,2019-06-10,3889
6635,31,20629,2018-11-30,747
6636,568,5250,2018-10-06,7944
6637,634,6043,2018-12-10,77
6638,377,24679,2018-09-18,6053
6639,517,17319,2019-07-21,8980
6640,588,34577,2019-01-21,7981
6641,568,26438,2019-02-16,5220
6642,740,29061,2019-03-16,5764
6643,246,54256,2019-01-20,9074
6644,435,16038,2018-11-27,5142
6645,658,29433,2019-02-23,4454
6646,212,12620,2019-07-29,9846
6647,608,4773,2018-12-23,2198
6648,513,26621,2018-09-14,8438
6649,35,23493,2019-06-13,3119
6650,827,37131,2018-09-24,2041
6651,375,29987,2019-06-19,7411
6652,852,63196,2019-06-19,5065
6653,466,34792,2019-06-06,1399
6654,718,8127,2019-03-18,8898
6655,550,33546,2019-06-25,8169
6656,437,11679,2019-01-06,9205
6657,667,46954,2019-03-31,913
6658,450,56736,2019-08-29,2168
6659,479,30467,2019-01-30,353
6660,199,27025,2018-10-12,2700
6661,816,50800,2019-01-16,6542
6662,322,43349,2019-04-10,1630
6663,775,64252,2019-07-04,8721
6664,156,13295,2019-01-20,6311
6665,233,2937,2019-01-31,249
6666,190,24684,2019-04-03,10254
6667,365,5182,2018-11-04,4070
6668,271,45881,2018-12-22,5999
6669,759,64855,2019-06-22,8200
6670,582,6789,2019-02-09,7072
6671,655,36844,2019-03-31,2627
6672,760,12445,2019-04-07,9902
6673,150,52574,2019-05-12,7428
6674,315,26201,2018-09-07,3197
6675,420,55826,2018-09-05,3424
6676,845,43449,2019-05-10,8416
6677,326,64229,2019-08-08,4148
6678,424,19232,2019-05-09,6858
6679,472,30107,2018-12-10,4468
6680,371,47328,2019-07-30,9421
6681,594,51241,2019-04-30,2530
6682,349,37843,2019-06-20,6502
6683,577,48333,2019-04-19,7871
6684,889,1536,2019-05-12,10670
6685,590,49227,2019-07-21,5917
6686,207,55412,2019-03-13,353
6687,648,25479,2019-03-24,1434
6688,449,13741,2018-11-25,7036
6689,811,47133,2019-04-25,8001
6690,236,4118,2018-12-26,8130
6691,434,34296,2019-06-14,2354
6692,194,15699,2019-05-10,9887
6693,292,33950,2018-12-16,1294
6694,698,37390,2018-12-28,5465
6695,619,53696,2019-02-04,8221
6696,89,49015,2019-02-23,6289
6697,201,23920,2018-12-12,7364
6698,761,44351,2018-11-07,1625
6699,56,54262,2019-06-03,1994
6700,12,54142,2018-11-24,7414
6701,129,3199,2019-07-07,5622
6702,233,11742,2018-12-11,2199
6703,393,47031,2019-03-25,721
6704,494,34631,2019-02-19,2814
6705,472,11169,2018-11-02,6063
6706,383,54306,2019-06-17,2540
6707,319,9394,2018-09-12,5140
6708,147,32091,2019-05-21,1070
6709,198,14123,2018-09-18,3037
6710,48,44218,2019-01-21,10050
6711,38,37228,2019-08-16,9741
6712,296,37682,2018-12-27,8408
6713,36,33711,2018-10-30,8007
6714,691,55454,2018-11-25,1783
6715,69,61600,2018-11-29,9126
6716,707,60210,2019-08-28,8764
6717,345,44824,2018-12-13,8910
6718,743,34871,2019-01-14,9488
6719,68,52008,2019-08-18,697
6720,760,63576,2019-06-13,4811
6721,806,50152,2018-09-19,2771
6722,120,30916,2018-12-30,1465
6723,537,60535,2019-02-08,4062
6724,81,37012,2018-11-04,5487
6725,752,38095,2019-06-09,7138
6726,853,25348,2019-06-06,4406
6727,886,20115,2018-12-22,2918
6728,580,16852,2019-02-06,9085
6729,94,54478,2018-10-09,4754
6730,313,46027,2019-07-21,1548
6731,738,13078,2019-05-18,2151
6732,770,11524,2019-04-25,3182
6733,481,40392,2019-07-02,4910
6734,604,40048,2019-06-12,10774
6735,54,9270,2019-01-07,6722
6736,665,50328,2019-01-16,4287
6737,293,30245,2018-11-25,10657
6738,785,19632,2018-12-31,804
6739,165,43047,2019-04-19,8067
6740,700,19394,2019-02-18,8534
6741,375,45351,2019-03-13,5768
6742,497,16461,2018-11-13,8149
6743,172,19558,2019-02-02,3533
6744,4,38756,2019-04-22,2591
6745,375,10971,2019-05-07,8631
6746,704,43496,2019-08-06,2414
6747,274,36457,2018-12-18,3111
6748,289,59258,2019-01-31,4244
6749,730,5119,2018-12-02,5709
6750,286,3463,2018-12-30,2145
6751,569,58592,2018-11-15,1035
6752,522,19830,2018-11-16,9870
6753,226,22822,2019-08-11,6203
6754,853,43341,2018-10-31,819
6755,198,59979,2019-01-20,6127
6756,141,36327,2019-03-16,1447
6757,627,60568,2019-07-09,2900
6758,853,18323,2019-01-02,4684
6759,772,15149,2019-08-13,9679
6760,405,25330,2019-06-24,2630
6761,350,3554,2018-11-22,7511
6762,894,22177,2018-11-12,4211
6763,165,12034,2019-03-25,1247
6764,173,21238,2019-07-03,8687
6765,819,38339,2019-08-10,1781
6766,674,60357,2018-12-22,4252
6767,147,7572,2019-01-13,1264
6768,796,26659,2019-01-29,8972
6769,322,59710,2018-09-30,9523
6770,841,20911,2019-05-11,751
6771,357,35540,2018-09-23,4529
6772,826,31237,2018-10-15,2296
6773,116,53133,2018-09-11,3368
6774,518,33340,2019-06-11,8413
6775,211,8071,2018-10-02,3136
6776,640,31826,2018-10-09,5718
6777,122,35492,2019-01-21,7748
6778,125,63656,2019-01-27,8450
6779,250,223,2019-03-10,10198
6780,552,827,2019-03-24,10686
6781,793,44839,2019-05-23,7233
6782,213,35048,2019-03-02,9531
6783,725,37042,2019-07-16,8769
6784,569,27874,2019-04-21,548
6785,94,59942,2018-11-11,7486
6786,325,54665,2019-02-15,2565
6787,7,33032,2019-03-20,4941
6788,720,34629,2018-10-23,4561
6789,666,1934,2019-07-18,4685
